X,Y,INCIDENT I,DESCRIPTIO,START_DT,MODIFIED_D,QUADRANT,Longitude,Latitude,location,COUNT_1
-114.005228800146,50.944575834294,Douglasbank Drive and Douglasdale Boulevard SE,Two vehicle incident.,12/06/2017 07:35:36 AM,12/06/2017 07:39:57 AM,SE,-114.005228800146,50.944575834294,"(50.944575834294, -114.005228800146)",1
-114.094733303451,51.0742769248733,24 Avenue and 14 Street NW,Two vehicle incident.,12/06/2017 07:49:09 AM,12/06/2017 07:55:03 AM,NW,-114.094733303451,51.0742769248733,"(51.0742769248733, -114.094733303451)",4
-114.135713383478,51.0882403911368,Southbound Crowchild Trail at 40 Avenue NW,Stalled vehicle.,12/06/2017 08:01:23 AM,12/06/2017 08:04:32 AM,NW,-114.135713383478,51.0882403911368,"(51.0882403911368, -114.135713383478)",6
-114.037243814177,51.0305625137823,26 Avenue at 11 Street SE,Two vehicle incident.,12/06/2017 08:06:52 AM,12/06/2017 08:09:00 AM,SE,-114.037243814177,51.0305625137823,"(51.0305625137823, -114.037243814177)",3
-113.926490694095,51.0963740671834,Eastbound Mcknight Boulevard at Stoney Trail NE,Single vehicle incident.,12/06/2017 09:29:05 AM,12/06/2017 09:31:19 AM,NE,-113.926490694095,51.0963740671834,"(51.0963740671834, -113.926490694095)",7
-113.937278593851,51.0961637010527,68 Street at McKnight Boulevard NE,Blank traffic lights due to power outage. Drive with caution.,12/06/2017 09:31:40 AM,12/06/2017 09:38:05 AM,NW,-113.937278593851,51.0961637010527,"(51.0961637010527, -113.937278593851)",8
-113.981695667575,51.0305222458832,36 Street and 26 Avenue SE,There is an incident involving a pedestrian.,12/06/2017 11:51:49 AM,12/06/2017 11:52:41 AM,NW,-113.981695667575,51.0305222458832,"(51.0305222458832, -113.981695667575)",3
-114.039173086226,50.9941566757218,Southbound Deerfoot Trail approaching Glenmore Trail SE,Multi-vehicle incident. Blocking the right lane.,12/06/2017 02:38:42 PM,12/06/2017 02:39:59 PM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",107
-114.030114220227,51.0815375155309,32 Avenue and 12 Street NE,Two vehicle incident. Blocking the left lane.,12/06/2017 02:49:02 PM,12/06/2017 02:49:40 PM,NW,-114.030114220227,51.0815375155309,"(51.0815375155309, -114.030114220227)",7
-114.065451597416,51.0087128825201,50 Avenue at Centre Street S,The road is closed due to policy incident.,12/06/2017 02:56:33 PM,12/06/2017 03:02:27 PM,SE,-114.065451597416,51.0087128825201,"(51.0087128825201, -114.065451597416)",1
-114.131230585174,51.1652565411742,Symons Valley Road and Kincora Glen Road NW,Single vehicle incident.,12/06/2017 03:46:49 PM,12/06/2017 03:49:28 PM,NW,-114.131230585174,51.1652565411742,"(51.1652565411742, -114.131230585174)",9
-114.121071289426,51.0009971347515,Southbound Crowchild Trail approaching Glenmore Trail SW,Two vehicle incident. blocking the right lane,12/06/2017 03:47:46 PM,12/06/2017 03:49:28 PM,SW,-114.121071289426,51.0009971347515,"(51.0009971347515, -114.121071289426)",64
-114.218382862908,51.1174420730297,Scenic Acres Boulevard at Scenic Park Gate NW,Two vehicle incident.,12/06/2017 04:10:08 PM,12/06/2017 04:13:16 PM,NW,-114.218382862908,51.1174420730297,"(51.1174420730297, -114.218382862908)",1
-114.005256240554,51.01500137989,Southbound Deerfoot Trail approaching Peigan Trail SE,Multi-vehicle incident. blocking the left lane,12/06/2017 05:00:54 PM,12/06/2017 05:03:08 PM,SE,-114.005256240554,51.01500137989,"(51.01500137989, -114.005256240554)",53
-113.947340262316,51.1106893662139,64 Avenue and Falconridge Boulevard NE,Two vehicle incident.,12/06/2017 05:11:47 PM,12/06/2017 05:12:46 PM,NE,-113.947340262316,51.1106893662139,"(51.1106893662139, -113.947340262316)",18
-114.001775125733,51.0474927925707,Barlow Trail and 3 Avenue SE,Two vehicle incident.,12/06/2017 05:27:37 PM,12/06/2017 05:28:58 PM,SE,-114.001775125733,51.0474927925707,"(51.0474927925707, -114.001775125733)",5
-114.062732576575,51.0493287542224,Westbound 4 Avenue and Centre Street S,Single vehicle incident.,12/06/2017 05:53:42 PM,12/06/2017 05:54:27 PM,SE,-114.062732576575,51.0493287542224,"(51.0493287542224, -114.062732576575)",5
-114.013439080669,51.0689075057844,19 Street and 18 Avenue NE,Two vehicle incident.,12/06/2017 06:08:25 PM,12/06/2017 06:09:57 PM,NE,-114.013439080669,51.0689075057844,"(51.0689075057844, -114.013439080669)",1
-114.111893718729,51.1441000918388,14 Street at Country Hills Boulevard NW,Two vehicle incident.,12/06/2017 06:17:29 PM,12/06/2017 06:18:25 PM,NW,-114.111893718729,51.1441000918388,"(51.1441000918388, -114.111893718729)",3
-114.01402450449,51.0670373103186,Northbound 19 Street at 16 Avenue NE,Two vehicle incident.,12/06/2017 06:31:29 PM,12/06/2017 06:33:36 PM,NE,-114.01402450449,51.0670373103186,"(51.0670373103186, -114.01402450449)",13
-114.130297201475,51.0087214047632,Mount Royal Gate at Richard Road SW,Two vehicle incident.,12/06/2017 07:20:40 PM,12/06/2017 07:26:22 PM,SW,-114.130297201475,51.0087214047632,"(51.0087214047632, -114.130297201475)",2
-114.008611991531,51.0370350874538,Northbound Deefoot Trail at 17 Avenue SE,Stalled vehicle. In the right hand shoulder.,12/07/2017 06:14:08 AM,12/07/2017 06:17:09 AM,SE,-114.008611991531,51.0370350874538,"(51.0370350874538, -114.008611991531)",47
-114.039872969247,50.9868654273733,Heritage Drive at 11 Street SE,Two vehicle incident.,12/07/2017 07:34:20 AM,12/07/2017 07:36:06 AM,SE,-114.039872969247,50.9868654273733,"(50.9868654273733, -114.039872969247)",6
-114.119486080245,51.0242099466309,Northbound Crowchild Trail north of  33 Avenue SW,Two vehicle incident.,12/07/2017 08:10:03 AM,12/07/2017 08:12:55 AM,SW,-114.119486080245,51.0242099466309,"(51.0242099466309, -114.119486080245)",14
-114.123642763708,51.041507216698,26 Street and Bow Trail SW,Two vehicle incident.,12/07/2017 08:48:27 AM,12/07/2017 08:49:02 AM,SW,-114.123642763708,51.041507216698,"(51.041507216698, -114.123642763708)",9
-114.071482040624,51.037830532762,17 Avenue at 4 Street SW,"Blank traffic lights, crews have been dispatched. Drive with caution",12/07/2017 10:28:59 AM,12/07/2017 10:34:16 AM,SW,-114.071482040624,51.037830532762,"(51.037830532762, -114.071482040624)",8
-114.039872969247,50.9868654273733,11 Street at Heritage Drive sE,Two vehicle incident.,12/07/2017 11:23:16 AM,12/07/2017 11:25:01 AM,SE,-114.039872969247,50.9868654273733,"(50.9868654273733, -114.039872969247)",6
-114.039872969247,50.9868654273733,11 Street at Heritage Drive SE,Two vehicle incident.,12/07/2017 11:23:16 AM,12/07/2017 11:28:38 AM,SE,-114.039872969247,50.9868654273733,"(50.9868654273733, -114.039872969247)",6
-113.984350102808,50.9795237967242,Eastbound Glenmore Trail and Barlow Trail SE,Single vehicle incident.,12/07/2017 12:22:04 PM,12/07/2017 12:24:30 PM,SE,-113.984350102808,50.9795237967242,"(50.9795237967242, -113.984350102808)",6
-113.977300442785,51.052736375965,Westbound Memorial Drive at Marlborough Way NE,Multi-vehicle incident.,12/07/2017 12:42:22 PM,12/07/2017 12:45:43 PM,NE,-113.977300442785,51.052736375965,"(51.052736375965, -113.977300442785)",1
-114.094761379117,51.044209817567,Eastbound 10 Avenue at 14 Street SW,Two vehicle incident.,12/07/2017 03:01:12 PM,12/07/2017 03:01:59 PM,SW,-114.094761379117,51.044209817567,"(51.044209817567, -114.094761379117)",5
-114.037090147463,50.8769821590728,Chaparral Drive and 194 Avenue SE,Two vehicle incident.,12/07/2017 03:18:15 PM,12/07/2017 03:20:14 PM,SE,-114.037090147463,50.8769821590728,"(50.8769821590728, -114.037090147463)",3
-114.117503640389,51.0159418131785,Eastbound Flanders Avenue and Crowchild Trail SW,Two vehicle incident.,12/07/2017 03:59:17 PM,12/07/2017 04:00:39 PM,SW,-114.117503640389,51.0159418131785,"(51.0159418131785, -114.117503640389)",4
-113.968652802256,51.0961443184783,Eastbound McKnight at 47 Street NE,Two vehicle incident.,12/07/2017 04:05:48 PM,12/07/2017 04:12:21 PM,NE,-113.968652802256,51.0961443184783,"(51.0961443184783, -113.968652802256)",3
-114.023205638221,51.1511826847607,Northbound Deerfoot Trail at Country Hills Boulevard NE,Two vehicle incident.,12/07/2017 04:10:28 PM,12/07/2017 04:12:21 PM,NE,-114.023205638221,51.1511826847607,"(51.1511826847607, -114.023205638221)",17
-114.119486080245,51.0242099466309,Crowchild Trail at 33 Street SW,Traffic signals are flashing red. Crews have bee dispatched.,12/07/2017 04:23:02 PM,12/07/2017 04:24:16 PM,SW,-114.119486080245,51.0242099466309,"(51.0242099466309, -114.119486080245)",14
-114.121071289426,51.0009971347515,Westbound Glenmore Trail approaching Crowchild Trail SW,Stalled vehicle. blocking the middle lane,12/07/2017 04:32:13 PM,12/07/2017 04:35:38 PM,SW,-114.121071289426,51.0009971347515,"(51.0009971347515, -114.121071289426)",64
-113.962546458577,50.931990471284,50 Street and 130 Avenue SE,Single vehicle incident.,12/07/2017 05:02:52 PM,12/07/2017 05:07:22 PM,SE,-113.962546458577,50.931990471284,"(50.931990471284, -113.962546458577)",3
-114.10599559134,51.1537115757794,Beddington Trail and Hidden Creek Drive NW,Two vehicle incident.,12/07/2017 05:58:00 PM,12/07/2017 06:01:42 PM,NW,-114.10599559134,51.1537115757794,"(51.1537115757794, -114.10599559134)",5
-114.06428395457,51.0160085608962,Northbound Macleod Trail and 42 Avenue SE,Multi-vehicle incident. blocking the middle lane,12/07/2017 06:32:30 PM,12/07/2017 06:33:47 PM,SE,-114.06428395457,51.0160085608962,"(51.0160085608962, -114.06428395457)",3
-113.975295312926,51.1109330631024,Metis Trail at 64 Avenue NE,Two vehicle incident.,12/07/2017 06:43:33 PM,12/07/2017 06:47:31 PM,NE,-113.975295312926,51.1109330631024,"(51.1109330631024, -113.975295312926)",8
-114.142245394896,51.1100886346537,Westbound John Laurie Boulevard at Shaganappi Trail NW,Two vehicle incident.,12/07/2017 07:20:42 PM,12/07/2017 07:27:31 PM,NW,-114.142245394896,51.1100886346537,"(51.1100886346537, -114.142245394896)",14
-114.053388499967,51.013701875355,Manhattan Road and Manitoba Road SE,Multi-vehicle incident.,12/07/2017 09:55:37 PM,12/07/2017 10:04:36 PM,SE,-114.053388499967,51.013701875355,"(51.013701875355, -114.053388499967)",1
-114.047813927993,51.0961475541505,Southbound Deerfoot Trail at McKnight Boulevard NE,Single vehicle incident.,12/08/2017 01:32:30 AM,12/08/2017 01:34:32 AM,NE,-114.047813927993,51.0961475541505,"(51.0961475541505, -114.047813927993)",45
-114.005303753851,50.9467413147404,Northbound Deerfoot Trail at Ivor Strong Bridge SE,Multi-vehicle incident.,12/08/2017 07:35:28 AM,12/08/2017 07:38:35 AM,SE,-114.005303753851,50.9467413147404,"(50.9467413147404, -114.005303753851)",13
-114.213483831422,51.1501425494922,Eastbound 112 Avenue at Country Hills Boulevard NW,Multi-vehicle incident.,12/08/2017 08:15:38 AM,12/08/2017 08:20:54 AM,NW,-114.213483831422,51.1501425494922,"(51.1501425494922, -114.213483831422)",5
-113.957834468426,50.8824260320225,Auburn Bay Gate and Seton Boulevard SE,Two vehicle incident.,12/08/2017 09:51:41 AM,12/08/2017 09:52:41 AM,SE,-113.957834468426,50.8824260320225,"(50.8824260320225, -113.957834468426)",4
-114.041821774777,51.1106539204754,Westbound 64 Avenue at 9 Street NE,Two vehicle incident.,12/08/2017 10:49:33 AM,12/08/2017 10:51:03 AM,NE,-114.041821774777,51.1106539204754,"(51.1106539204754, -114.041821774777)",7
-114.092522364961,51.0830117231772,Northmount Drive at Cambrian Drive NW,Traffic signals are flashing red. Crews have been dispatched.,12/08/2017 01:00:30 PM,12/08/2017 01:03:03 PM,NW,-114.092522364961,51.0830117231772,"(51.0830117231772, -114.092522364961)",1
-113.958757017169,51.0451754383435,52 Street and 8 Avenue SE,There is an incident involving a pedestrian.,12/08/2017 01:16:03 PM,12/08/2017 01:17:08 PM,NW,-113.958757017169,51.0451754383435,"(51.0451754383435, -113.958757017169)",6
-114.119486080245,51.0242099466309,33 Avenue at Crowchild Trail SW,Traffic signals are flashing red. Crews have been dispatched.,12/08/2017 02:43:57 PM,12/08/2017 02:44:42 PM,SW,-114.119486080245,51.0242099466309,"(51.0242099466309, -114.119486080245)",14
-114.088640843755,51.0462579862911,Northbound 11 Street at 8 Avenue SW,Two vehicle incident. blocking the left lane,12/08/2017 02:38:01 PM,12/08/2017 02:44:42 PM,SW,-114.088640843755,51.0462579862911,"(51.0462579862911, -114.088640843755)",1
-114.005256240554,51.01500137989,Northbound Deerfoot Trail at Peigan Trail SE,Two vehicle incident.,12/08/2017 03:03:57 PM,12/08/2017 03:05:59 PM,SE,-114.005256240554,51.01500137989,"(51.01500137989, -114.005256240554)",53
-114.094826583969,51.0829826382468,14 Street and Northmount Drive NW,Two vehicle incident.,12/08/2017 03:10:09 PM,12/08/2017 03:10:46 PM,NW,-114.094826583969,51.0829826382468,"(51.0829826382468, -114.094826583969)",4
-114.119444842227,51.0744303064741,Northbound Crowchild Trail at 24 Avenue NW,Two vehicle incident.,12/08/2017 04:23:52 PM,12/08/2017 04:24:52 PM,NW,-114.119444842227,51.0744303064741,"(51.0744303064741, -114.119444842227)",19
-114.008611991531,51.0370350874538,Eastbound 17 Avenue at Deerfoot Trail SE,Single vehicle incident. reduced to one left lane,12/08/2017 04:26:40 PM,12/08/2017 04:27:45 PM,SE,-114.008611991531,51.0370350874538,"(51.0370350874538, -114.008611991531)",47
-113.991459825659,51.0233136691865,28 Street and 34 Avenue SE,Two vehicle incident.,12/08/2017 04:39:19 PM,12/08/2017 04:39:51 PM,SE,-113.991459825659,51.0233136691865,"(51.0233136691865, -113.991459825659)",1
-114.001135701708,50.956596852054,107 Avenue at 24 Street SE,Traffic signals are flashing red. Crews have been dispatched.,12/08/2017 05:32:36 PM,12/08/2017 05:33:33 PM,SE,-114.001135701708,50.956596852054,"(50.956596852054, -114.001135701708)",3
-114.059941842114,50.9795101859338,Heritage Drive and Fairmount Drive SE,Multi-vehicle incident.,12/08/2017 05:43:20 PM,12/08/2017 05:43:57 PM,SE,-114.059941842114,50.9795101859338,"(50.9795101859338, -114.059941842114)",3
-114.054436592709,51.0961203863363,Eastbound McKnight Boulevard at 4 Street NE,Two vehicle incident. blocking the left lane,12/08/2017 05:35:34 PM,12/08/2017 05:43:57 PM,NE,-114.054436592709,51.0961203863363,"(51.0961203863363, -114.054436592709)",2
-113.935529817803,51.0378659852313,Westbound 17 Avenue at 68 Street SE,Two vehicle incident.,12/08/2017 06:06:41 PM,12/08/2017 06:11:07 PM,SE,-113.935529817803,51.0378659852313,"(51.0378659852313, -113.935529817803)",4
-114.081367966794,51.0078251197754,Elbow Drive and 51 Avenue SW,Multi-vehicle incident.,12/08/2017 06:21:13 PM,12/08/2017 06:21:56 PM,SW,-114.081367966794,51.0078251197754,"(51.0078251197754, -114.081367966794)",1
-114.039173086226,50.9941566757218,Eastbound Glenmore Trail at Deerfoot Trail SE,Two vehicle incident.,12/08/2017 06:31:29 PM,12/08/2017 06:33:00 PM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",107
-113.928899564551,51.1543479324076,Stoney Trail at Country Hills Boulevard NE,Two vehicle incident.,12/08/2017 07:05:09 PM,12/08/2017 07:05:29 PM,NE,-113.928899564551,51.1543479324076,"(51.1543479324076, -113.928899564551)",12
-114.071692939683,50.9759071805882,86 Avenue and Macleod Trail S,Two vehicle incident.,12/08/2017 07:03:16 PM,12/08/2017 07:05:29 PM,SE,-114.071692939683,50.9759071805882,"(50.9759071805882, -114.071692939683)",9
-114.069497772377,50.9394548576621,Northbound Macleod Trail at Lake Fraser Gate SE,Two vehicle incident.,12/08/2017 07:00:33 PM,12/08/2017 07:05:29 PM,SE,-114.069497772377,50.9394548576621,"(50.9394548576621, -114.069497772377)",13
-114.001681239513,50.9910535642805,Ogden Road and 69 Avenue SE,Two vehicle incident.,12/08/2017 09:21:33 PM,12/08/2017 09:22:05 PM,SE,-114.001681239513,50.9910535642805,"(50.9910535642805, -114.001681239513)",1
-114.083766313698,51.0451820942309,9 Avenue and 9 Street SW,Two vehicle incident.,12/08/2017 09:25:40 PM,12/08/2017 09:26:41 PM,SW,-114.083766313698,51.0451820942309,"(51.0451820942309, -114.083766313698)",3
-114.019434255636,51.0488598764172,Memorial Drive and Deerfoot Trail SE,Two vehicle incident.,12/08/2017 10:22:01 PM,12/08/2017 10:25:03 PM,SE,-114.019434255636,51.0488598764172,"(51.0488598764172, -114.019434255636)",79
-113.989219053116,51.0670856594428,16 Avenue and 36 Street NE,Multi-vehicle incident.,12/08/2017 11:45:22 PM,12/08/2017 11:55:57 PM,NE,-113.989219053116,51.0670856594428,"(51.0670856594428, -113.989219053116)",26
-114.077795851639,51.023268488544,Elbow Drive and 34 Avenue SW,Single vehicle incident.,12/09/2017 12:51:27 AM,12/09/2017 12:53:09 AM,SW,-114.077795851639,51.023268488544,"(51.023268488544, -114.077795851639)",2
-113.988628972477,51.0815483023939,32 Avenue and 32 Street NE,Two vehicle incident.,12/09/2017 12:45:49 PM,12/09/2017 12:46:45 PM,NE,-113.988628972477,51.0815483023939,"(51.0815483023939, -113.988628972477)",1
-114.11850138363,51.0524923335053,Southbound Crowchild Trail at Kensington Road NW,Two vehicle incident. Blocking the right lane.,12/09/2017 01:02:44 PM,12/09/2017 01:05:12 PM,NW,-114.11850138363,51.0524923335053,"(51.0524923335053, -114.11850138363)",15
-113.961853496537,50.9175632248337,Westbound Mckenzie Towne Boulevard at Mckenzie Towne Avenue SE,Two vehicle incident.,12/09/2017 01:00:23 PM,12/09/2017 01:05:12 PM,NW,-113.961853496537,50.9175632248337,"(50.9175632248337, -113.961853496537)",1
-113.977209193011,51.0378454059932,39 Street and 17 Avenue SE,Two vehicle incident.,12/09/2017 02:48:28 PM,12/09/2017 02:48:53 PM,SE,-113.977209193011,51.0378454059932,"(51.0378454059932, -113.977209193011)",2
-114.039942439233,51.1368619913211,Southbound Deerfoot Trail and 96 Avenue NE,Single vehicle incident.,12/09/2017 03:24:27 PM,12/09/2017 03:33:57 PM,NE,-114.039942439233,51.1368619913211,"(51.1368619913211, -114.039942439233)",3
-114.054610257088,51.0815072441341,Edmonton Trail and 32 Avenue NE,Two vehicle incident.,12/09/2017 05:43:16 PM,12/09/2017 05:43:53 PM,NE,-114.054610257088,51.0815072441341,"(51.0815072441341, -114.054610257088)",1
-113.978889717279,50.931982522778,Westbound 130 Avenue and Deerfoot Trail SE,Multi-vehicle incident.,12/09/2017 06:19:59 PM,12/09/2017 06:25:51 PM,SE,-113.978889717279,50.931982522778,"(50.931982522778, -113.978889717279)",22
-114.028551292521,51.0673798693422,Southbound Deerfoot Trail and 16 Avenue NE,Multi-vehicle incident.,12/09/2017 06:24:44 PM,12/09/2017 06:25:51 PM,NE,-114.028551292521,51.0673798693422,"(51.0673798693422, -114.028551292521)",85
-114.072037003149,50.9944276300291,Westbound Glenmore Trail and Macleod Trail S,Two vehicle incident.,12/09/2017 06:58:40 PM,12/09/2017 06:59:03 PM,SW,-114.072037003149,50.9944276300291,"(50.9944276300291, -114.072037003149)",31
-114.072037003149,50.9944276300291,Eastbound Glenmore Trail east of Macleod Trail S,Two vehicle incident.,12/09/2017 06:58:40 PM,12/09/2017 07:09:11 PM,SW,-114.072037003149,50.9944276300291,"(50.9944276300291, -114.072037003149)",31
-114.028551292521,51.0673798693422,Southbound Deerfoot Trail and 16 Avenue NE,Two vehicle incident. blocking the right lane,12/09/2017 07:21:17 PM,12/09/2017 07:22:26 PM,NW,-114.028551292521,51.0673798693422,"(51.0673798693422, -114.028551292521)",85
-113.981695667575,51.0305222458832,36 Street and 26 Avenue SE,Two vehicle incident.,12/09/2017 08:10:18 PM,12/09/2017 08:10:59 PM,NW,-113.981695667575,51.0305222458832,"(51.0305222458832, -113.981695667575)",3
-114.053401583892,51.0420887443155,11 Avenue and Olympic Wy SE,Two vehicle incident.,12/09/2017 08:26:26 PM,12/09/2017 08:27:47 PM,SE,-114.053401583892,51.0420887443155,"(51.0420887443155, -114.053401583892)",1
-114.065244635116,51.0143590331161,Northbound Macleod Trail and 43 Avenue SW,Multi-vehicle incident.,12/09/2017 08:41:36 PM,12/09/2017 08:44:13 PM,NW,-114.065244635116,51.0143590331161,"(51.0143590331161, -114.065244635116)",1
-113.983704267361,50.9319709776818,Douglasdale Boulevard and 130 Avenue SE,Two vehicle incident.,12/09/2017 10:24:20 PM,12/09/2017 10:25:27 PM,SE,-113.983704267361,50.9319709776818,"(50.9319709776818, -113.983704267361)",4
-114.064868205256,50.9141399375967,Bannister Road approaching Macleod Trail SE,Single vehicle incident.,12/09/2017 11:31:51 PM,12/09/2017 11:32:51 PM,SE,-114.064868205256,50.9141399375967,"(50.9141399375967, -114.064868205256)",2
-114.115199501187,50.9212941540419,Fish Creek Boulevard and Everbrook Drive SW,Single vehicle incident.,12/09/2017 11:47:39 PM,12/09/2017 11:54:18 PM,SW,-114.115199501187,50.9212941540419,"(50.9212941540419, -114.115199501187)",3
-114.119486080245,51.0242099466309,33 Avenue and Crowchild Trail SW,Traffic signals are flashing red. crews have been dispatched,12/10/2017 01:59:22 PM,12/10/2017 02:00:45 PM,NW,-114.119486080245,51.0242099466309,"(51.0242099466309, -114.119486080245)",14
-113.989219053116,51.0670856594428,Southbound 36 Street and 16 Avenue NE,Single vehicle incident.,12/10/2017 04:07:24 PM,12/10/2017 04:08:35 PM,NE,-113.989219053116,51.0670856594428,"(51.0670856594428, -113.989219053116)",26
-113.981529380718,51.088392671123,36 Street and Whitefield Drive NE,Two vehicle incident.,12/10/2017 05:19:00 PM,12/10/2017 05:19:47 PM,NE,-113.981529380718,51.088392671123,"(51.088392671123, -113.981529380718)",2
-114.094735497205,51.0705290302633,20 Avenue and 14 Street NW,Two vehicle incident.,12/10/2017 05:33:48 PM,12/10/2017 05:34:35 PM,NW,-114.094735497205,51.0705290302633,"(51.0705290302633, -114.094735497205)",4
-114.184875604239,51.1374417773732,Nose Hill Drive and Hawkstone Drive NW,Two vehicle incident.,12/10/2017 06:23:37 PM,12/10/2017 06:25:38 PM,NW,-114.184875604239,51.1374417773732,"(51.1374417773732, -114.184875604239)",3
-113.947180464738,51.1141920132425,Falconridge Boulevard and Martindale Boulevard NE,Single vehicle incident.,12/10/2017 08:33:56 PM,12/10/2017 08:34:35 PM,NW,-113.947180464738,51.1141920132425,"(51.1141920132425, -113.947180464738)",4
-113.982350373128,51.0570153642161,Southbound 36 Street and 5 Avenue NE,Two vehicle incident.,12/10/2017 08:26:51 PM,12/10/2017 08:34:36 PM,NE,-113.982350373128,51.0570153642161,"(51.0570153642161, -113.982350373128)",7
-114.018897021203,51.0085694876544,Northbound Deerfoot Trail at the Calf Robe Bridge SE,Single vehicle incident. Blocking the right lane.,12/10/2017 10:09:47 PM,12/10/2017 10:11:38 PM,SE,-114.018897021203,51.0085694876544,"(51.0085694876544, -114.018897021203)",1
-113.911972431352,51.0159033687428,84 Street at Peigan Trail SE,Two vehicle incident.,12/11/2017 07:24:28 AM,12/11/2017 07:26:01 AM,SE,-113.911972431352,51.0159033687428,"(51.0159033687428, -113.911972431352)",1
-114.185233143149,51.0626295525197,Coach Hill Road and Old Banff Coach Road SW,There is an incident involving a pedestrian.,12/11/2017 07:29:38 AM,12/11/2017 07:31:24 AM,SW,-114.185233143149,51.0626295525197,"(51.0626295525197, -114.185233143149)",3
-113.929288828483,51.037888715863,Northbound Stoney Trail and 17 Avenue SE,Single vehicle incident.,12/11/2017 08:42:51 AM,12/11/2017 08:43:59 AM,SE,-113.929288828483,51.037888715863,"(51.037888715863, -113.929288828483)",18
-114.126589603344,51.0684805989317,16 Avenue and University Drive NW,Two vehicle incident.,12/11/2017 11:49:18 AM,12/11/2017 11:49:48 AM,NW,-114.126589603344,51.0684805989317,"(51.0684805989317, -114.126589603344)",6
-113.981724722857,51.1544599860738,Westbound 36 Street and Country Hills Boulevard NE,Single vehicle incident.,12/11/2017 01:13:18 PM,12/11/2017 01:14:24 PM,NE,-113.981724722857,51.1544599860738,"(51.1544599860738, -113.981724722857)",4
-114.062412061101,51.0537503415779,Westbound Memorial Drive and Centre Street NW,Single vehicle incident.,12/11/2017 02:45:05 PM,12/11/2017 02:46:56 PM,NW,-114.062412061101,51.0537503415779,"(51.0537503415779, -114.062412061101)",7
-114.072037003149,50.9944276300291,Westbound Glenmore Trail and Macleod Trail SE,Single vehicle incident. blocking the right lane,12/11/2017 04:15:57 PM,12/11/2017 04:18:19 PM,SE,-114.072037003149,50.9944276300291,"(50.9944276300291, -114.072037003149)",31
-113.963310837195,51.0671044015668,52 Street and 16 Avenue NE,Two vehicle incident.,12/11/2017 04:45:23 PM,12/11/2017 04:46:11 PM,NE,-113.963310837195,51.0671044015668,"(51.0671044015668, -113.963310837195)",20
-113.968794969081,50.9320349202896,130 Avenue and 46 Street SE,Two vehicle incident. blocking the right lane,12/11/2017 04:59:00 PM,12/11/2017 05:01:01 PM,SE,-113.968794969081,50.9320349202896,"(50.9320349202896, -113.968794969081)",9
-113.935231688391,51.045626841746,68 Street and Applewood Drive SE,Two vehicle incident.,12/11/2017 05:00:14 PM,12/11/2017 05:01:01 PM,SE,-113.935231688391,51.045626841746,"(51.045626841746, -113.935231688391)",5
-114.132148908232,51.1686009681716,Symons Valley Road and Symons Valley Parkway NW,Two vehicle incident.,12/11/2017 05:09:39 PM,12/11/2017 05:16:07 PM,NW,-114.132148908232,51.1686009681716,"(51.1686009681716, -114.132148908232)",1
-114.094696175452,51.0525165607157,Northbound 14 Street and Kensington Road NW,Multi-vehicle incident.,12/11/2017 05:04:50 PM,12/11/2017 05:16:07 PM,NW,-114.094696175452,51.0525165607157,"(51.0525165607157, -114.094696175452)",2
-114.033912316884,50.9483419251775,Northbound Deerfoot Trail approaching Anderson Road SE,Multi-vehicle incident.,12/11/2017 05:32:13 PM,12/11/2017 05:34:38 PM,SE,-114.033912316884,50.9483419251775,"(50.9483419251775, -114.033912316884)",23
-113.929288828483,51.037888715863,17 Avenue and Stoney Trail SE,Multi-vehicle incident.,12/11/2017 05:43:21 PM,12/11/2017 05:44:25 PM,SE,-113.929288828483,51.037888715863,"(51.037888715863, -113.929288828483)",18
-113.928899564551,51.1543479324076,Country Hills Boulevard and Stoney Trail NE,Two vehicle incident.,12/11/2017 05:41:19 PM,12/11/2017 05:44:25 PM,NE,-113.928899564551,51.1543479324076,"(51.1543479324076, -113.928899564551)",12
-114.133663938031,51.0895833815508,Brisebois Drive and Crowchild Trail NW,Single vehicle incident.,12/11/2017 07:07:37 PM,12/11/2017 07:08:50 PM,NW,-114.133663938031,51.0895833815508,"(51.0895833815508, -114.133663938031)",7
-114.036221957794,50.9705895302783,Southbound Deerfoot Trail at Southland Drive SE,Single vehicle incident.,12/11/2017 07:06:37 PM,12/11/2017 07:08:50 PM,SE,-114.036221957794,50.9705895302783,"(50.9705895302783, -114.036221957794)",37
-114.234280439946,51.1538096900684,Country Hills Boulevard at Rocky Ridge Road NW,Traffic signals are flashing red. Crews have been dispatched.,12/11/2017 07:23:24 PM,12/11/2017 07:25:04 PM,NW,-114.234280439946,51.1538096900684,"(51.1538096900684, -114.234280439946)",3
-114.023205638221,51.1511826847607,Southbound Deerfoot Trail and Country Hills Boulevard NE,Two vehicle incident.,12/11/2017 07:31:17 PM,12/11/2017 07:32:06 PM,NE,-114.023205638221,51.1511826847607,"(51.1511826847607, -114.023205638221)",17
